2.300000000000000000e+01 5.457833333333332604e+01 5.433999999999999631e+01 2.060440273600347150e-01 2.069124302786944369e-01
2.400000000000000000e+01 5.740166666666666373e+01 5.804000000000000625e+01 1.656607419661541292e-01 1.636563032455108091e-01
2.500000000000000000e+01 5.736500000000000199e+01 5.723000000000000398e+01 1.673840615346985361e-01 1.678267141754237191e-01
2.600000000000000000e+01 5.207000000000000739e+01 5.232000000000000028e+01 1.878422380025070448e-01 1.863441280966708635e-01
2.700000000000000000e+01 5.115666666666665918e+01 5.139000000000000057e+01 2.153033138364912891e-01 2.147328345089619395e-01
2.800000000000000000e+01 5.368166666666667197e+01 5.435000000000000142e+01 1.875582952150846305e-01 1.863103860814209756e-01
2.900000000000000000e+01 5.532166666666667254e+01 5.494999999999999574e+01 1.738363853288039662e-01 1.737122934641543437e-01
3.000000000000000000e+01 5.217666666666666941e+01 5.258000000000000540e+01 1.824048675387770213e-01 1.812383610574834492e-01
3.100000000000000000e+01 5.535333333333333172e+01 5.511000000000000654e+01 2.053678992312356066e-01 2.047807306353458534e-01
3.200000000000000000e+01 5.731833333333333513e+01 5.803000000000000114e+01 1.670257970787747404e-01 1.648088779721721964e-01
3.300000000000000000e+01 5.718999999999999773e+01 5.722000000000000597e+01 1.716488499553223690e-01 1.708707241238154872e-01
3.400000000000000000e+01 5.615333333333333599e+01 5.646999999999999886e+01 1.828482511385187137e-01 1.812871386515235994e-01
3.500000000000000000e+01 5.903000000000000114e+01 5.883000000000000540e+01 1.833424764528693574e-01 1.825993437845690737e-01
3.600000000000000000e+01 5.814500000000000313e+01 5.857999999999999829e+01 1.644553614839899813e-01 1.624196452268862334e-01
3.700000000000000000e+01 5.665166666666666373e+01 5.717999999999999972e+01 1.784885833265039412e-01 1.769840058088011092e-01
3.800000000000000000e+01 5.596666666666666146e+01 5.626999999999999602e+01 1.877783728909643846e-01 1.859111861190455295e-01
3.900000000000000000e+01 5.703999999999999915e+01 5.767000000000000171e+01 1.830177905222852563e-01 1.815744966406888372e-01
4.000000000000000000e+01 5.499666666666666970e+01 5.507999999999999829e+01 1.752051498877296443e-01 1.736706338960170570e-01
4.100000000000000000e+01 5.281499999999999773e+01 5.322999999999999687e+01 1.985728305417994166e-01 1.969204314725939431e-01
4.200000000000000000e+01 5.882500000000000284e+01 5.916000000000000369e+01 1.859980701338938003e-01 1.842090846661220693e-01
4.300000000000000000e+01 6.279999999999999716e+01 6.334999999999999432e+01 1.571402114176321807e-01 1.559668943304843847e-01
4.400000000000000000e+01 6.211166666666666458e+01 6.249000000000000199e+01 1.565745901338764234e-01 1.547853748728776069e-01
4.500000000000000000e+01 6.204333333333332945e+01 6.241999999999999460e+01 1.651030670700813496e-01 1.640110048767195738e-01
4.600000000000000000e+01 6.185500000000000398e+01 6.245000000000000284e+01 1.576037754656544332e-01 1.553423374216712227e-01
4.700000000000000000e+01 6.057166666666666544e+01 6.119999999999999574e+01 1.677341530816967852e-01 1.666011365970425651e-01
4.800000000000000000e+01 5.876333333333333542e+01 5.977000000000000313e+01 1.639411756830085887e-01 1.612724647984683235e-01
4.900000000000000000e+01 5.749499999999999744e+01 5.852000000000000313e+01 1.882188636876319932e-01 1.868535771305641913e-01
5.000000000000000000e+01 6.025333333333333741e+01 6.149000000000000199e+01 1.622233025181183674e-01 1.595433118611130074e-01
5.100000000000000000e+01 5.971666666666666146e+01 6.072999999999999687e+01 1.681142371838668381e-01 1.667319468464957266e-01
5.200000000000000000e+01 6.081999999999999318e+01 6.221000000000000085e+01 1.618765341235720301e-01 1.593059190798599423e-01
5.300000000000000000e+01 6.096500000000000341e+01 6.198000000000000398e+01 1.669582677484278133e-01 1.657140392853835853e-01
5.400000000000000000e+01 6.347166666666667112e+01 6.443999999999999773e+01 1.541053836651925246e-01 1.517137977486657241e-01
5.500000000000000000e+01 6.229666666666666686e+01 6.303999999999999915e+01 1.597194439749627104e-01 1.586873102046543749e-01
5.600000000000000000e+01 6.271999999999999886e+01 6.368000000000000682e+01 1.550994775738840092e-01 1.526078762728739491e-01
5.700000000000000000e+01 6.160166666666666657e+01 6.215000000000000568e+01 1.685660265756439569e-01 1.676834351713894777e-01
5.800000000000000000e+01 6.365499999999999403e+01 6.493999999999999773e+01 1.525905320302424206e-01 1.500848437284476589e-01
5.900000000000000000e+01 6.173833333333332973e+01 6.207000000000000028e+01 1.632210995688219146e-01 1.626594577842181699e-01
6.000000000000000000e+01 6.199666666666666970e+01 6.287000000000000455e+01 1.573602515591503992e-01 1.548566518898376598e-01
6.100000000000000000e+01 6.118166666666666487e+01 6.125000000000000711e+01 1.713802011536767478e-01 1.709221770252671857e-01
6.200000000000000000e+01 6.420666666666666345e+01 6.529999999999999716e+01 1.533650197880396804e-01 1.509458195382226142e-01
6.300000000000000000e+01 6.377833333333333599e+01 6.437000000000000455e+01 1.556420854442963075e-01 1.551831923320474982e-01
6.400000000000000000e+01 6.457166666666667254e+01 6.564999999999999147e+01 1.516714083027647930e-01 1.493725983394978973e-01
6.500000000000000000e+01 6.349333333333333229e+01 6.401999999999999602e+01 1.601795224234434101e-01 1.594642007418310692e-01
6.600000000000000000e+01 6.545166666666666799e+01 6.631000000000000227e+01 1.492478646279871146e-01 1.469868569353494914e-01
6.700000000000000000e+01 6.414499999999999602e+01 6.485999999999999943e+01 1.565501931802496804e-01 1.558242822403816674e-01
6.800000000000000000e+01 6.525833333333332575e+01 6.625000000000000000e+01 1.494555599587634453e-01 1.472076111486654848e-01
6.900000000000000000e+01 6.383666666666666600e+01 6.465999999999999659e+01 1.585352910360437184e-01 1.577501685030406331e-01
7.000000000000000000e+01 6.531666666666666288e+01 6.635999999999999943e+01 1.492706312853463724e-01 1.469698317647721020e-01
7.100000000000000000e+01 6.409666666666666401e+01 6.487000000000000455e+01 1.572041058368734145e-01 1.564415504138344237e-01
7.200000000000000000e+01 6.541500000000000625e+01 6.637999999999999545e+01 1.492161545302015668e-01 1.468855885269627626e-01
7.300000000000000000e+01 6.428166666666666629e+01 6.509000000000000341e+01 1.567096213293104057e-01 1.559571180875218011e-01
7.400000000000000000e+01 6.579166666666667140e+01 6.675000000000000000e+01 1.484099426290940993e-01 1.460845782753740218e-01
7.500000000000000000e+01 6.486333333333332973e+01 6.565999999999999659e+01 1.548272447679340524e-01 1.541048065889289442e-01
7.600000000000000000e+01 6.634333333333333371e+01 6.710000000000000853e+01 1.472723639645439897e-01 1.450034408353212956e-01
7.700000000000000000e+01 6.554500000000000171e+01 6.647999999999998977e+01 1.529707743624700578e-01 1.522740566283332653e-01
7.800000000000000000e+01 6.676500000000000057e+01 6.754000000000000625e+01 1.462578171458669696e-01 1.440774550193246462e-01
7.900000000000000000e+01 6.601999999999999602e+01 6.693999999999999773e+01 1.517069173161876006e-01 1.510303967844595641e-01
8.000000000000000000e+01 6.708666666666665890e+01 6.798999999999999488e+01 1.455877502790894895e-01 1.435073070706995024e-01
8.100000000000000000e+01 6.632500000000000284e+01 6.717000000000000171e+01 1.510281129555403334e-01 1.503665439412996963e-01
8.200000000000000000e+01 6.734833333333332916e+01 6.840000000000000568e+01 1.451743865569692926e-01 1.431915159699953255e-01
8.300000000000000000e+01 6.661666666666667425e+01 6.739000000000000057e+01 1.504994654776133090e-01 1.498504051771335499e-01
8.400000000000000000e+01 6.756833333333332803e+01 6.862000000000000455e+01 1.448047091589101110e-01 1.429115197926807135e-01
8.500000000000000000e+01 6.691333333333334110e+01 6.754000000000000625e+01 1.497943204732521683e-01 1.491544124919270686e-01
8.600000000000000000e+01 6.786833333333332519e+01 6.889000000000000057e+01 1.443261899095935330e-01 1.425160903958568037e-01
8.700000000000000000e+01 6.721500000000000341e+01 6.780000000000001137e+01 1.489237145949486030e-01 1.482898680542655279e-01
8.800000000000000000e+01 6.811500000000000909e+01 6.915000000000000568e+01 1.437380005699569196e-01 1.420048118579328167e-01
8.900000000000000000e+01 6.747499999999999432e+01 6.798999999999999488e+01 1.480660170984025303e-01 1.474438829410392171e-01
9.000000000000000000e+01 6.833833333333333826e+01 6.937000000000000455e+01 1.431740499979302916e-01 1.415073788004804489e-01
9.100000000000000000e+01 6.766666666666665719e+01 6.828999999999999204e+01 1.474013216229363987e-01 1.468066589219607643e-01
9.200000000000000000e+01 6.848333333333333428e+01 6.948999999999999488e+01 1.427835368146450623e-01 1.411635573422969081e-01
9.300000000000000000e+01 6.779166666666665719e+01 6.837000000000000455e+01 1.470307525809139704e-01 1.464836082759919111e-01
9.400000000000000000e+01 6.850166666666666515e+01 6.943999999999999773e+01 1.426616079243700763e-01 1.410531267026218227e-01
9.500000000000000000e+01 6.780000000000001137e+01 6.854000000000000625e+01 1.470370695240829917e-01 1.465563251137988188e-01
9.600000000000000000e+01 6.833833333333333826e+01 6.931000000000000227e+01 1.429444765237005144e-01 1.412849993938919135e-01
9.700000000000000000e+01 6.735166666666665947e+01 6.837000000000000455e+01 1.477940791901199424e-01 1.473875403562723563e-01
9.800000000000000000e+01 6.773333333333333428e+01 6.847999999999998977e+01 1.441180907605121297e-01 1.422884253435925117e-01
9.900000000000000000e+01 6.622666666666667368e+01 6.723999999999999488e+01 1.508289649405251398e-01 1.504670733225980106e-01
1.000000000000000000e+02 6.597666666666665947e+01 6.692000000000000171e+01 1.471109646322897035e-01 1.449198782956759579e-01
1.010000000000000000e+02 6.485666666666666913e+01 6.556000000000000227e+01 1.585599252271187309e-01 1.581682230099661635e-01
1.020000000000000000e+02 6.565500000000000114e+01 6.673999999999999488e+01 1.480946735999945085e-01 1.455845973977511754e-01
1.030000000000000000e+02 6.619333333333334224e+01 6.675000000000000000e+01 1.563463182860091172e-01 1.558051965326821553e-01
1.040000000000000000e+02 6.823499999999999943e+01 6.910999999999999943e+01 1.434857744075645480e-01 1.410448327611388275e-01
1.050000000000000000e+02 6.941333333333334110e+01 7.025000000000000000e+01 1.438947238450958843e-01 1.431905504477062330e-01
1.060000000000000000e+02 7.053333333333333144e+01 7.137999999999999545e+01 1.377711304088421185e-01 1.356495945093594002e-01
1.070000000000000000e+02 7.131000000000000227e+01 7.209000000000000341e+01 1.371504390709497034e-01 1.364611199782423401e-01
1.080000000000000000e+02 7.156333333333333258e+01 7.268000000000000682e+01 1.347508887677748290e-01 1.328981937397949176e-01
1.090000000000000000e+02 7.192499999999999716e+01 7.264000000000000057e+01 1.346657228507285586e-01 1.340196582968193884e-01
1.100000000000000000e+02 7.168999999999999773e+01 7.257999999999999829e+01 1.340658282064188245e-01 1.323431545937537313e-01
1.110000000000000000e+02 7.153333333333333144e+01 7.218999999999999773e+01 1.349725732550438317e-01 1.344113753435540737e-01
1.120000000000000000e+02 7.084499999999999886e+01 7.176000000000000512e+01 1.359568649403511686e-01 1.342580693619231935e-01
1.130000000000000000e+02 6.960333333333332462e+01 7.078000000000000114e+01 1.396438251058851054e-01 1.391773831648209780e-01
1.140000000000000000e+02 6.799333333333332519e+01 6.884000000000000341e+01 1.429673179660716498e-01 1.413276881546484121e-01
1.150000000000000000e+02 6.620833333333334281e+01 6.714000000000000057e+01 1.546333001890892178e-01 1.540143996275820382e-01
1.160000000000000000e+02 6.694166666666666288e+01 6.793000000000000682e+01 1.466642801175177813e-01 1.450374682329290399e-01
1.170000000000000000e+02 6.624166666666666003e+01 6.717000000000000171e+01 1.538305398531361612e-01 1.535385121890049109e-01
1.180000000000000000e+02 6.815999999999999659e+01 6.915999999999999659e+01 1.446912804528552310e-01 1.432054240610962093e-01
1.190000000000000000e+02 6.800666666666667481e+01 6.865000000000000568e+01 1.470160782193107862e-01 1.468769209183574398e-01
1.200000000000000000e+02 6.937666666666666515e+01 7.015000000000000568e+01 1.422188313377973079e-01 1.409086939614289935e-01
1.210000000000000000e+02 6.945833333333332860e+01 7.023000000000000398e+01 1.426790004773610954e-01 1.423025250501006034e-01
1.220000000000000000e+02 7.046666666666666856e+01 7.131999999999999318e+01 1.390067230455969138e-01 1.377642635078518696e-01
1.230000000000000000e+02 7.039166666666666572e+01 7.135999999999999943e+01 1.396060028205453607e-01 1.390991538657082305e-01
1.240000000000000000e+02 7.103166666666666629e+01 7.196999999999999886e+01 1.371547901428616378e-01 1.359649104532198172e-01
1.250000000000000000e+02 7.053000000000000114e+01 7.143000000000000682e+01 1.389783380067303176e-01 1.384557491051901790e-01
1.260000000000000000e+02 7.082500000000000284e+01 7.167999999999999261e+01 1.373332721143517843e-01 1.362205116634950253e-01
1.270000000000000000e+02 6.995333333333333314e+01 7.093999999999999773e+01 1.408414204982438023e-01 1.403126356125454222e-01
1.280000000000000000e+02 7.016166666666666174e+01 7.074000000000000909e+01 1.392109216519239190e-01 1.381986788437404856e-01
1.290000000000000000e+02 6.904666666666666686e+01 6.995000000000000284e+01 1.444471639926782347e-01 1.438921433319721721e-01
1.300000000000000000e+02 6.947666666666665947e+01 7.006000000000000227e+01 1.414496096994639351e-01 1.405244356555254703e-01
1.310000000000000000e+02 6.853833333333334110e+01 6.932000000000000739e+01 1.463837514498556314e-01 1.458255221981927807e-01
1.320000000000000000e+02 6.945833333333332860e+01 6.987000000000000455e+01 1.423350283592422494e-01 1.414599798080352910e-01
1.330000000000000000e+02 6.867000000000000171e+01 6.952000000000001023e+01 1.452474453769764529e-01 1.446203855639520974e-01
1.340000000000000000e+02 6.939833333333332632e+01 6.998999999999999488e+01 1.425728092067985453e-01 1.417439559631649415e-01
1.350000000000000000e+02 6.773000000000000398e+01 6.873000000000000398e+01 1.455572640835613440e-01 1.445772261447342555e-01
1.360000000000000000e+02 6.635833333333333428e+01 6.721999999999999886e+01 1.504399609453870301e-01 1.495808701303666666e-01
1.370000000000000000e+02 6.170499999999999829e+01 6.267999999999999972e+01 1.579143217221120610e-01 1.559301644761356131e-01
1.380000000000000000e+02 6.348833333333333684e+01 6.397000000000000597e+01 1.889191196395843264e-01 1.882976727821292773e-01
1.390000000000000000e+02 6.668666666666666742e+01 6.775999999999999091e+01 1.491660024856375499e-01 1.468643566896941088e-01
1.400000000000000000e+02 6.968666666666666742e+01 7.065999999999999659e+01 1.438757831629657036e-01 1.429337967717411728e-01
1.410000000000000000e+02 7.126833333333333087e+01 7.198000000000000398e+01 1.364587827480510940e-01 1.351991743689411052e-01
1.420000000000000000e+02 7.264666666666667538e+01 7.335000000000000853e+01 1.342194564086568453e-01 1.331888569547104439e-01
1.430000000000000000e+02 7.264500000000001023e+01 7.348000000000000398e+01 1.321945311261721878e-01 1.311230775901968404e-01
1.440000000000000000e+02 7.327333333333334053e+01 7.381999999999999318e+01 1.314642256264023090e-01 1.304555181580733803e-01
1.450000000000000000e+02 7.293999999999999773e+01 7.351999999999999602e+01 1.312816556912449195e-01 1.303497477057688481e-01
1.460000000000000000e+02 7.306833333333332803e+01 7.375000000000000000e+01 1.313528132210596833e-01 1.303809952968431052e-01
1.470000000000000000e+02 7.238333333333332575e+01 7.298000000000000398e+01 1.325773622529870244e-01 1.317958756922900654e-01
1.480000000000000000e+02 7.206499999999999773e+01 7.246999999999999886e+01 1.337953591254024133e-01 1.329005492610633443e-01
1.490000000000000000e+02 6.995499999999999829e+01 7.090999999999999659e+01 1.385910707015093057e-01 1.378835143451709322e-01
1.500000000000000000e+02 6.892666666666667652e+01 6.945000000000000284e+01 1.417622206488457215e-01 1.411410862276325784e-01
1.510000000000000000e+02 6.632000000000000739e+01 6.685999999999999943e+01 1.557863123585658538e-01 1.548661500932164981e-01
1.520000000000000000e+02 6.758833333333332405e+01 6.801999999999999602e+01 1.482025761723513302e-01 1.476603790894925883e-01
1.530000000000000000e+02 6.613500000000000512e+01 6.676999999999999602e+01 1.530475903923122216e-01 1.524249660362165804e-01
1.540000000000000000e+02 6.833166666666666345e+01 6.868999999999999773e+01 1.474942750945964220e-01 1.468444224898366457e-01
1.550000000000000000e+02 6.858333333333332860e+01 6.948999999999999488e+01 1.450087714166087560e-01 1.441693637018986174e-01
1.560000000000000000e+02 7.032999999999999829e+01 7.100999999999999091e+01 1.409822094742730625e-01 1.401924715593118043e-01
1.570000000000000000e+02 6.991833333333333655e+01 7.050999999999999091e+01 1.395111594103674857e-01 1.383378318213488722e-01
1.580000000000000000e+02 7.000833333333332575e+01 7.081000000000000227e+01 1.409876591917665067e-01 1.402100262110614060e-01
1.590000000000000000e+02 6.860833333333333428e+01 6.915999999999999659e+01 1.410784859336162989e-01 1.395170672788283162e-01
1.600000000000000000e+02 6.810000000000000853e+01 6.889999999999999147e+01 1.499268881226148709e-01 1.491376908424368042e-01
1.610000000000000000e+02 6.711833333333333940e+01 6.747999999999998977e+01 1.450458294643607593e-01 1.430241270714372459e-01
1.620000000000000000e+02 6.750500000000000966e+01 6.810999999999999943e+01 1.563110021811273953e-01 1.554955807956926450e-01
1.630000000000000000e+02 6.882833333333333314e+01 6.951000000000000512e+01 1.417778033392119164e-01 1.398005920012249104e-01
1.640000000000000000e+02 7.042333333333333201e+01 7.118999999999999773e+01 1.426257391632058391e-01 1.418443644290334205e-01
1.650000000000000000e+02 7.142333333333333201e+01 7.224000000000000909e+01 1.352480292563436048e-01 1.338475888385873003e-01
1.660000000000000000e+02 7.285833333333333428e+01 7.348000000000000398e+01 1.338757201251524753e-01 1.330996233063491407e-01
1.670000000000000000e+02 7.281666666666666288e+01 7.360999999999999943e+01 1.314217456276866591e-01 1.304538586954500923e-01
1.680000000000000000e+02 7.347499999999999432e+01 7.395000000000000284e+01 1.309283056451562566e-01 1.300457655056193595e-01
1.690000000000000000e+02 7.300333333333333030e+01 7.370999999999999375e+01 1.310746365063737151e-01 1.303754326892007931e-01
1.700000000000000000e+02 7.294333333333334224e+01 7.348000000000000398e+01 1.317564600144607856e-01 1.308555659694864703e-01
1.710000000000000000e+02 7.167833333333332746e+01 7.226000000000000512e+01 1.344503440321929144e-01 1.339595783553482466e-01
1.720000000000000000e+02 7.083666666666667311e+01 7.114000000000000057e+01 1.374894963516225255e-01 1.367578085149881439e-01
1.730000000000000000e+02 6.801500000000000057e+01 6.850000000000000000e+01 1.475735865336506025e-01 1.470144403184934778e-01
1.740000000000000000e+02 6.764333333333333087e+01 6.784000000000000341e+01 1.480513382204844131e-01 1.476479308794204637e-01
1.750000000000000000e+02 6.592666666666666231e+01 6.621999999999999886e+01 1.596365187658351226e-01 1.590950655383325807e-01
1.760000000000000000e+02 6.903666666666666174e+01 6.931000000000000227e+01 1.474727083980336695e-01 1.467604161200403712e-01
1.770000000000000000e+02 7.014499999999999602e+01 7.084000000000000341e+01 1.423265846098007159e-01 1.421502673227550972e-01
1.780000000000000000e+02 7.216666666666667140e+01 7.281999999999999318e+01 1.362255742780067447e-01 1.351658990659522497e-01
1.790000000000000000e+02 7.298000000000000398e+01 7.354000000000000625e+01 1.333613963844949568e-01 1.328417443294065692e-01
1.800000000000000000e+02 7.359333333333333371e+01 7.400000000000000000e+01 1.307681910927033508e-01 1.297232210591427182e-01
1.810000000000000000e+02 7.375333333333333030e+01 7.417000000000000171e+01 1.300962011269486129e-01 1.295549526596446177e-01
1.820000000000000000e+02 7.385000000000000853e+01 7.435999999999999943e+01 1.293401851864093288e-01 1.283450294546446824e-01
1.830000000000000000e+02 7.371333333333332405e+01 7.422999999999998977e+01 1.295345673991815660e-01 1.290559559877836326e-01
1.840000000000000000e+02 7.362333333333333485e+01 7.410999999999999943e+01 1.295921625098302166e-01 1.286197278589467363e-01
1.850000000000000000e+02 7.318000000000000682e+01 7.385000000000000853e+01 1.308496269367267206e-01 1.304817251317634819e-01
1.860000000000000000e+02 7.271666666666666856e+01 7.320999999999999375e+01 1.319258129437833049e-01 1.309541162720693208e-01
1.870000000000000000e+02 7.144666666666667254e+01 7.229999999999999716e+01 1.359901809672675044e-01 1.357045270131342074e-01
1.880000000000000000e+02 7.015000000000000568e+01 7.078999999999999204e+01 1.387529732806121741e-01 1.378488464717083362e-01
1.890000000000000000e+02 6.825499999999999545e+01 6.903000000000000114e+01 1.498170086796270783e-01 1.493698712670069872e-01
1.900000000000000000e+02 6.825499999999999545e+01 6.885999999999999943e+01 1.458739240342137589e-01 1.451006071083378035e-01
1.910000000000000000e+02 6.743666666666666742e+01 6.806000000000000227e+01 1.532730003791542839e-01 1.530512478847847468e-01
1.920000000000000000e+02 6.939666666666666117e+01 7.007999999999999829e+01 1.449467858094945771e-01 1.441450687188322310e-01
1.930000000000000000e+02 7.043999999999999773e+01 7.109999999999999432e+01 1.423495609341621504e-01 1.423635798591836032e-01
1.940000000000000000e+02 7.200833333333332575e+01 7.270000000000000284e+01 1.365402622290668444e-01 1.355198426098868092e-01
1.950000000000000000e+02 7.307000000000000739e+01 7.359000000000000341e+01 1.336885353962758982e-01 1.334622996990878774e-01
1.960000000000000000e+02 7.333833333333333826e+01 7.412999999999999545e+01 1.312476314943707978e-01 1.301443153220160354e-01
1.970000000000000000e+02 7.361999999999999034e+01 7.398000000000000398e+01 1.309327897532809870e-01 1.306774275556391030e-01
1.980000000000000000e+02 7.287000000000000455e+01 7.368000000000000682e+01 1.311942343451129589e-01 1.299523415996345077e-01
1.990000000000000000e+02 7.170999999999999375e+01 7.228000000000000114e+01 1.350741720364344589e-01 1.349045752442631918e-01
2.000000000000000000e+02 6.717333333333333201e+01 6.797999999999998977e+01 1.426019038093706837e-01 1.405881491020155305e-01
2.010000000000000000e+02 6.595999999999999375e+01 6.629000000000000625e+01 1.776595340995990036e-01 1.775406296447619159e-01
2.020000000000000000e+02 6.536833333333332519e+01 6.620000000000000284e+01 1.548976823838288108e-01 1.520680988108318588e-01
2.030000000000000000e+02 6.519666666666667254e+01 6.573999999999999488e+01 1.673571570549601539e-01 1.669732026789735035e-01
2.040000000000000000e+02 6.815999999999999659e+01 6.900000000000000000e+01 1.501069531381048483e-01 1.475643613127435583e-01
2.050000000000000000e+02 7.064333333333333087e+01 7.131999999999999318e+01 1.433836000903668251e-01 1.430462523730166857e-01
2.060000000000000000e+02 7.253500000000001080e+01 7.292000000000000171e+01 1.339796295348605060e-01 1.326102816264817519e-01
2.070000000000000000e+02 7.381166666666666742e+01 7.398000000000000398e+01 1.312643525833056268e-01 1.310222785488232566e-01
2.080000000000000000e+02 7.407999999999999829e+01 7.462999999999999545e+01 1.291737813159577752e-01 1.281550552199143822e-01
2.090000000000000000e+02 7.438333333333333997e+01 7.471999999999999886e+01 1.281544584269042053e-01 1.279408089721557618e-01
2.100000000000000000e+02 7.443333333333332291e+01 7.492000000000000171e+01 1.278036295329633976e-01 1.269453046600408364e-01
2.110000000000000000e+02 7.429833333333333201e+01 7.471999999999999886e+01 1.276337273863844546e-01 1.275335148180822553e-01
2.120000000000000000e+02 7.422166666666666401e+01 7.475000000000000000e+01 1.279912833801404859e-01 1.271670433139323875e-01
2.130000000000000000e+02 7.377166666666667538e+01 7.426000000000000512e+01 1.288223910448740572e-01 1.289084934218793221e-01
2.140000000000000000e+02 7.316500000000000625e+01 7.382999999999999829e+01 1.305932376516973636e-01 1.297175355222654203e-01
2.150000000000000000e+02 7.149333333333332519e+01 7.228999999999999204e+01 1.349658298219759966e-01 1.352188420667610469e-01
2.160000000000000000e+02 6.896500000000000341e+01 6.951000000000000512e+01 1.413857154602525812e-01 1.406574646353519475e-01
2.170000000000000000e+02 6.655666666666665776e+01 6.667999999999999261e+01 1.599923696051779587e-01 1.599364383317341820e-01
2.180000000000000000e+02 6.648666666666667879e+01 6.704000000000000625e+01 1.535290541477632442e-01 1.530958655198450535e-01
2.190000000000000000e+02 6.448499999999999943e+01 6.479000000000000625e+01 1.603978352759399539e-01 1.610469788445464123e-01
2.200000000000000000e+02 6.722333333333332916e+01 6.797999999999998977e+01 1.558254742050168562e-01 1.554596613033404351e-01
2.210000000000000000e+02 6.956166666666666742e+01 6.992000000000000171e+01 1.471467789504291301e-01 1.477033863499984390e-01
2.220000000000000000e+02 7.252166666666666117e+01 7.312999999999999545e+01 1.367541553048599867e-01 1.357462993701081810e-01
2.230000000000000000e+02 7.393833333333333258e+01 7.433999999999998920e+01 1.318727214972788553e-01 1.319059328746375881e-01
2.240000000000000000e+02 7.418999999999999773e+01 7.489000000000000057e+01 1.292014185973332507e-01 1.282813335106384456e-01
2.250000000000000000e+02 7.467166666666666686e+01 7.504999999999999716e+01 1.283949510960501750e-01 1.283566767429367983e-01
2.260000000000000000e+02 7.428833333333332689e+01 7.479000000000000625e+01 1.278698841123649954e-01 1.270333219714228912e-01
2.270000000000000000e+02 7.445833333333334281e+01 7.485999999999999943e+01 1.282737693359993214e-01 1.283093412646477416e-01
2.280000000000000000e+02 7.344166666666667709e+01 7.418000000000000682e+01 1.289028845975416226e-01 1.279651026343134046e-01
2.290000000000000000e+02 7.290500000000000114e+01 7.326999999999999602e+01 1.321340817803977885e-01 1.323453143555764766e-01
2.300000000000000000e+02 6.962333333333333485e+01 7.006000000000000227e+01 1.371847465926772369e-01 1.357512837955721363e-01
2.310000000000000000e+02 6.718166666666665776e+01 6.719000000000001194e+01 1.596798106391635885e-01 1.600845383970493641e-01
2.320000000000000000e+02 6.387666666666667226e+01 6.487000000000000455e+01 1.554765980313408125e-01 1.530878049694241183e-01
